profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
3,369,13,2,5901,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,369,13,3,5901,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,369,14,1,5902,Orgânico,Sul de Minas,Natural,organic.jpg
1,369,14,2,5902,Especial,Brasil Central,Natural,special.jpg
12,369,14,3,5902,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,369,15,1,5903,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,369,15,2,5903,Orgânico,Sul de Minas,Natural,organic.jpg
9,369,15,3,5903,Especial,Brasil Central,Lavado,special.jpg
6,369,16,1,5904,Orgânico,Sul de Minas,Natural,organic.jpg
12,369,16,2,5904,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,369,16,3,5904,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,370,1,1,5905,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
7,370,1,2,5905,Fair trade,Sul de Minas,Natural,fairtrade.jpg
12,370,1,3,5905,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
12,370,2,1,5906,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,370,2,2,5906,Orgânico,Brasil Central,Natural,organic.jpg
10,370,2,3,5906,Orgânico,Brasil Central,Lavado,organic.jpg
1,370,3,1,5907,Especial,Brasil Central,Natural,special.jpg
12,370,3,2,5907,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,370,3,3,5907,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
1,370,4,1,5908,Especial,Brasil Central,Natural,special.jpg
14,370,4,2,5908,Orgânico,Sul de Minas,Lavado,organic.jpg
3,370,4,3,5908,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,370,5,1,5909,Orgânico,Sul de Minas,Lavado,organic.jpg
12,370,5,2,5909,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
3,370,5,3,5909,Fair trade,Brasil Central,Natural,fairtrade.jpg
9,370,6,1,5910,Especial,Brasil Central,Lavado,special.jpg
2,370,6,2,5910,Orgânico,Brasil Central,Natural,organic.jpg
5,370,6,3,5910,Especial,Sul de Minas,Natural,special.jpg
15,370,7,1,5911,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,370,7,2,5911,Orgânico,Brasil Central,Natural,organic.jpg
3,370,7,3,5911,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,370,8,1,5912,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,370,8,2,5912,Especial,Sul de Minas,Lavado,special.jpg
11,370,8,3,5912,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,370,9,1,5913,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
13,370,9,2,5913,Especial,Sul de Minas,Lavado,special.jpg
11,370,9,3,5913,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,370,10,1,5914,Especial,Sul de Minas,Lavado,special.jpg
3,370,10,2,5914,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,370,10,3,5914,Especial,Brasil Central,Natural,special.jpg
3,370,11,1,5915,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,370,11,2,5915,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
10,370,11,3,5915,Orgânico,Brasil Central,Lavado,organic.jpg
5,370,12,1,5916,Especial,Sul de Minas,Natural,special.jpg
11,370,12,2,5916,Fair trade,Brasil Central,Lavado,fairtrade.jpg
1,370,12,3,5916,Especial,Brasil Central,Natural,special.jpg
9,370,13,1,5917,Especial,Brasil Central,Lavado,special.jpg
4,370,13,2,5917,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,370,13,3,5917,Orgânico,Brasil Central,Lavado,organic.jpg
3,370,14,1,5918,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,370,14,2,5918,Fair trade,Brasil Central,Lavado,fairtrade.jpg
7,370,14,3,5918,Fair trade,Sul de Minas,Natural,fairtrade.jpg
2,370,15,1,5919,Orgânico,Brasil Central,Natural,organic.jpg
7,370,15,2,5919,Fair trade,Sul de Minas,Natural,fairtrade.jpg
13,370,15,3,5919,Especial,Sul de Minas,Lavado,special.jpg
13,370,16,1,5920,Especial,Sul de Minas,Lavado,special.jpg
6,370,16,2,5920,Orgânico,Sul de Minas,Natural,organic.jpg
5,370,16,3,5920,Especial,Sul de Minas,Natural,special.jpg
10,371,1,1,5921,Orgânico,Brasil Central,Lavado,organic.jpg
4,371,1,2,5921,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
1,371,1,3,5921,Especial,Brasil Central,Natural,special.jpg
15,371,2,1,5922,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,371,2,2,5922,Orgânico,Brasil Central,Natural,organic.jpg
1,371,2,3,5922,Especial,Brasil Central,Natural,special.jpg
12,371,3,1,5923,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
14,371,3,2,5923,Orgânico,Sul de Minas,Lavado,organic.jpg
1,371,3,3,5923,Especial,Brasil Central,Natural,special.jpg
16,371,4,1,5924,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,371,4,2,5924,Especial,Sul de Minas,Lavado,special.jpg
4,371,4,3,5924,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,371,5,1,5925,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,371,5,2,5925,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,371,5,3,5925,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,371,6,1,5926,Orgânico,Sul de Minas,Natural,organic.jpg
5,371,6,2,5926,Especial,Sul de Minas,Natural,special.jpg
12,371,6,3,5926,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,371,7,1,5927,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,371,7,2,5927,Orgânico,Brasil Central,Lavado,organic.jpg
13,371,7,3,5927,Especial,Sul de Minas,Lavado,special.jpg
1,371,8,1,5928,Especial,Brasil Central,Natural,special.jpg
10,371,8,2,5928,Orgânico,Brasil Central,Lavado,organic.jpg
13,371,8,3,5928,Especial,Sul de Minas,Lavado,special.jpg
16,371,9,1,5929,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
7,371,9,2,5929,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,371,9,3,5929,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
9,371,10,1,5930,Especial,Brasil Central,Lavado,special.jpg
4,371,10,2,5930,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,371,10,3,5930,Especial,Sul de Minas,Lavado,special.jpg
16,371,11,1,5931,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
4,371,11,2,5931,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,371,11,3,5931,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,371,12,1,5932,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,371,12,2,5932,Especial,Sul de Minas,Lavado,special.jpg
16,371,12,3,5932,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
16,371,13,1,5933,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,371,13,2,5933,Orgânico,Sul de Minas,Lavado,organic.jpg
5,371,13,3,5933,Especial,Sul de Minas,Natural,special.jpg
12,371,14,1,5934,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,371,14,2,5934,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,371,14,3,5934,Especial,Sul de Minas,Natural,special.jpg
7,371,15,1,5935,Fair trade,Sul de Minas,Natural,fairtrade.jpg
6,371,15,2,5935,Orgânico,Sul de Minas,Natural,organic.jpg
2,371,15,3,5935,Orgânico,Brasil Central,Natural,organic.jpg
11,371,16,1,5936,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,371,16,2,5936,Orgânico,Brasil Central,Lavado,organic.jpg
14,371,16,3,5936,Orgânico,Sul de Minas,Lavado,organic.jpg
15,372,1,1,5937,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
8,372,1,2,5937,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,372,1,3,5937,Orgânico,Brasil Central,Lavado,organic.jpg
13,372,2,1,5938,Especial,Sul de Minas,Lavado,special.jpg
15,372,2,2,5938,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
9,372,2,3,5938,Especial,Brasil Central,Lavado,special.jpg
12,372,3,1,5939,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,372,3,2,5939,Fair trade,Sul de Minas,Natural,fairtrade.jpg
14,372,3,3,5939,Orgânico,Sul de Minas,Lavado,organic.jpg
4,372,4,1,5940,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
5,372,4,2,5940,Especial,Sul de Minas,Natural,special.jpg
6,372,4,3,5940,Orgânico,Sul de Minas,Natural,organic.jpg
5,372,5,1,5941,Especial,Sul de Minas,Natural,special.jpg
1,372,5,2,5941,Especial,Brasil Central,Natural,special.jpg
9,372,5,3,5941,Especial,Brasil Central,Lavado,special.jpg
10,372,6,1,5942,Orgânico,Brasil Central,Lavado,organic.jpg
9,372,6,2,5942,Especial,Brasil Central,Lavado,special.jpg
15,372,6,3,5942,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
5,372,7,1,5943,Especial,Sul de Minas,Natural,special.jpg
11,372,7,2,5943,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,372,7,3,5943,Orgânico,Brasil Central,Natural,organic.jpg
9,372,8,1,5944,Especial,Brasil Central,Lavado,special.jpg
13,372,8,2,5944,Especial,Sul de Minas,Lavado,special.jpg
14,372,8,3,5944,Orgânico,Sul de Minas,Lavado,organic.jpg
10,372,9,1,5945,Orgânico,Brasil Central,Lavado,organic.jpg
11,372,9,2,5945,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,372,9,3,5945,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,372,10,1,5946,Especial,Sul de Minas,Natural,special.jpg
4,372,10,2,5946,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,372,10,3,5946,Orgânico,Brasil Central,Lavado,organic.jpg
8,372,11,1,5947,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
13,372,11,2,5947,Especial,Sul de Minas,Lavado,special.jpg
2,372,11,3,5947,Orgânico,Brasil Central,Natural,organic.jpg
2,372,12,1,5948,Orgânico,Brasil Central,Natural,organic.jpg
12,372,12,2,5948,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
3,372,12,3,5948,Fair trade,Brasil Central,Natural,fairtrade.jpg
3,372,13,1,5949,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,372,13,2,5949,Fair trade,Brasil Central,Lavado,fairtrade.jpg
1,372,13,3,5949,Especial,Brasil Central,Natural,special.jpg
13,372,14,1,5950,Especial,Sul de Minas,Lavado,special.jpg
5,372,14,2,5950,Especial,Sul de Minas,Natural,special.jpg
15,372,14,3,5950,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
3,372,15,1,5951,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,372,15,2,5951,Orgânico,Sul de Minas,Lavado,organic.jpg
15,372,15,3,5951,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
13,372,16,1,5952,Especial,Sul de Minas,Lavado,special.jpg
7,372,16,2,5952,Fair trade,Sul de Minas,Natural,fairtrade.jpg
6,372,16,3,5952,Orgânico,Sul de Minas,Natural,organic.jpg
11,373,1,1,5953,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,373,1,2,5953,Orgânico,Sul de Minas,Natural,organic.jpg
16,373,1,3,5953,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
3,373,2,1,5954,Fair trade,Brasil Central,Natural,fairtrade.jpg
2,373,2,2,5954,Orgânico,Brasil Central,Natural,organic.jpg
7,373,2,3,5954,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,373,3,1,5955,Especial,Sul de Minas,Natural,special.jpg
2,373,3,2,5955,Orgânico,Brasil Central,Natural,organic.jpg
15,373,3,3,5955,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
15,373,4,1,5956,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
12,373,4,2,5956,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,373,4,3,5956,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
14,373,5,1,5957,Orgânico,Sul de Minas,Lavado,organic.jpg
5,373,5,2,5957,Especial,Sul de Minas,Natural,special.jpg
2,373,5,3,5957,Orgânico,Brasil Central,Natural,organic.jpg
1,373,6,1,5958,Especial,Brasil Central,Natural,special.jpg
11,373,6,2,5958,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,373,6,3,5958,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,373,7,1,5959,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
5,373,7,2,5959,Especial,Sul de Minas,Natural,special.jpg
14,373,7,3,5959,Orgânico,Sul de Minas,Lavado,organic.jpg
6,373,8,1,5960,Orgânico,Sul de Minas,Natural,organic.jpg
16,373,8,2,5960,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
4,373,8,3,5960,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,373,9,1,5961,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,373,9,2,5961,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
10,373,9,3,5961,Orgânico,Brasil Central,Lavado,organic.jpg
3,373,10,1,5962,Fair trade,Brasil Central,Natural,fairtrade.jpg
6,373,10,2,5962,Orgânico,Sul de Minas,Natural,organic.jpg
12,373,10,3,5962,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,373,11,1,5963,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
1,373,11,2,5963,Especial,Brasil Central,Natural,special.jpg
16,373,11,3,5963,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,373,12,1,5964,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
16,373,12,2,5964,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
7,373,12,3,5964,Fair trade,Sul de Minas,Natural,fairtrade.jpg
3,373,13,1,5965,Fair trade,Brasil Central,Natural,fairtrade.jpg
13,373,13,2,5965,Especial,Sul de Minas,Lavado,special.jpg
2,373,13,3,5965,Orgânico,Brasil Central,Natural,organic.jpg
4,373,14,1,5966,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
9,373,14,2,5966,Especial,Brasil Central,Lavado,special.jpg
5,373,14,3,5966,Especial,Sul de Minas,Natural,special.jpg
4,373,15,1,5967,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,373,15,2,5967,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,373,15,3,5967,Especial,Sul de Minas,Natural,special.jpg
11,373,16,1,5968,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,373,16,2,5968,Orgânico,Brasil Central,Natural,organic.jpg
13,373,16,3,5968,Especial,Sul de Minas,Lavado,special.jpg
15,374,1,1,5969,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
12,374,1,2,5969,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,374,1,3,5969,Orgânico,Brasil Central,Natural,organic.jpg
2,374,2,1,5970,Orgânico,Brasil Central,Natural,organic.jpg
3,374,2,2,5970,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,374,2,3,5970,Especial,Brasil Central,Natural,special.jpg
14,374,3,1,5971,Orgânico,Sul de Minas,Lavado,organic.jpg
4,374,3,2,5971,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
12,374,3,3,5971,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,374,4,1,5972,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,374,4,2,5972,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,374,4,3,5972,Especial,Sul de Minas,Natural,special.jpg
6,374,5,1,5973,Orgânico,Sul de Minas,Natural,organic.jpg
12,374,5,2,5973,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,374,5,3,5973,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,374,6,1,5974,Orgânico,Brasil Central,Lavado,organic.jpg
3,374,6,2,5974,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,374,6,3,5974,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
6,374,7,1,5975,Orgânico,Sul de Minas,Natural,organic.jpg
16,374,7,2,5975,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,374,7,3,5975,Especial,Sul de Minas,Lavado,special.jpg
4,374,8,1,5976,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
12,374,8,2,5976,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,374,8,3,5976,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,374,9,1,5977,Especial,Sul de Minas,Natural,special.jpg
16,374,9,2,5977,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,374,9,3,5977,Orgânico,Brasil Central,Natural,organic.jpg
10,374,10,1,5978,Orgânico,Brasil Central,Lavado,organic.jpg
9,374,10,2,5978,Especial,Brasil Central,Lavado,special.jpg
5,374,10,3,5978,Especial,Sul de Minas,Natural,special.jpg
9,374,11,1,5979,Especial,Brasil Central,Lavado,special.jpg
7,374,11,2,5979,Fair trade,Sul de Minas,Natural,fairtrade.jpg
6,374,11,3,5979,Orgânico,Sul de Minas,Natural,organic.jpg
14,374,12,1,5980,Orgânico,Sul de Minas,Lavado,organic.jpg
1,374,12,2,5980,Especial,Brasil Central,Natural,special.jpg
6,374,12,3,5980,Orgânico,Sul de Minas,Natural,organic.jpg
10,374,13,1,5981,Orgânico,Brasil Central,Lavado,organic.jpg
11,374,13,2,5981,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,374,13,3,5981,Orgânico,Brasil Central,Natural,organic.jpg
9,374,14,1,5982,Especial,Brasil Central,Lavado,special.jpg
13,374,14,2,5982,Especial,Sul de Minas,Lavado,special.jpg
8,374,14,3,5982,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
14,374,15,1,5983,Orgânico,Sul de Minas,Lavado,organic.jpg
2,374,15,2,5983,Orgânico,Brasil Central,Natural,organic.jpg
8,374,15,3,5983,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
6,374,16,1,5984,Orgânico,Sul de Minas,Natural,organic.jpg
9,374,16,2,5984,Especial,Brasil Central,Lavado,special.jpg
16,374,16,3,5984,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
12,375,1,1,5985,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,375,1,2,5985,Orgânico,Brasil Central,Natural,organic.jpg
6,375,1,3,5985,Orgânico,Sul de Minas,Natural,organic.jpg
1,375,2,1,5986,Especial,Brasil Central,Natural,special.jpg
15,375,2,2,5986,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
12,375,2,3,5986,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,375,3,1,5987,Especial,Sul de Minas,Natural,special.jpg
3,375,3,2,5987,Fair trade,Brasil Central,Natural,fairtrade.jpg
7,375,3,3,5987,Fair trade,Sul de Minas,Natural,fairtrade.jpg
14,375,4,1,5988,Orgânico,Sul de Minas,Lavado,organic.jpg
1,375,4,2,5988,Especial,Brasil Central,Natural,special.jpg
8,375,4,3,5988,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
15,375,5,1,5989,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,375,5,2,5989,Orgânico,Brasil Central,Natural,organic.jpg
13,375,5,3,5989,Especial,Sul de Minas,Lavado,special.jpg
16,375,6,1,5990,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
12,375,6,2,5990,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
6,375,6,3,5990,Orgânico,Sul de Minas,Natural,organic.jpg
11,375,7,1,5991,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,375,7,2,5991,Orgânico,Sul de Minas,Natural,organic.jpg
13,375,7,3,5991,Especial,Sul de Minas,Lavado,special.jpg
15,375,8,1,5992,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
11,375,8,2,5992,Fair trade,Brasil Central,Lavado,fairtrade.jpg
1,375,8,3,5992,Especial,Brasil Central,Natural,special.jpg
9,375,9,1,5993,Especial,Brasil Central,Lavado,special.jpg
12,375,9,2,5993,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
3,375,9,3,5993,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,375,10,1,5994,Especial,Brasil Central,Natural,special.jpg
8,375,10,2,5994,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
4,375,10,3,5994,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,375,11,1,5995,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,375,11,2,5995,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,375,11,3,5995,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,375,12,1,5996,Orgânico,Sul de Minas,Lavado,organic.jpg
7,375,12,2,5996,Fair trade,Sul de Minas,Natural,fairtrade.jpg
13,375,12,3,5996,Especial,Sul de Minas,Lavado,special.jpg
15,375,13,1,5997,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
12,375,13,2,5997,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
14,375,13,3,5997,Orgânico,Sul de Minas,Lavado,organic.jpg
6,375,14,1,5998,Orgânico,Sul de Minas,Natural,organic.jpg
10,375,14,2,5998,Orgânico,Brasil Central,Lavado,organic.jpg
8,375,14,3,5998,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
15,375,15,1,5999,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
16,375,15,2,5999,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,375,15,3,5999,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,375,16,1,6000,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
5,375,16,2,6000,Especial,Sul de Minas,Natural,special.jpg
2,375,16,3,6000,Orgânico,Brasil Central,Natural,organic.jpg
1,376,1,1,6001,Especial,Brasil Central,Natural,special.jpg
5,376,1,2,6001,Especial,Sul de Minas,Natural,special.jpg
14,376,1,3,6001,Orgânico,Sul de Minas,Lavado,organic.jpg
13,376,2,1,6002,Especial,Sul de Minas,Lavado,special.jpg
7,376,2,2,6002,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,376,2,3,6002,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
6,376,3,1,6003,Orgânico,Sul de Minas,Natural,organic.jpg
11,376,3,2,6003,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,376,3,3,6003,Orgânico,Brasil Central,Natural,organic.jpg
8,376,4,1,6004,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,376,4,2,6004,Especial,Sul de Minas,Natural,special.jpg
9,376,4,3,6004,Especial,Brasil Central,Lavado,special.jpg
8,376,5,1,6005,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,376,5,2,6005,Especial,Sul de Minas,Natural,special.jpg
3,376,5,3,6005,Fair trade,Brasil Central,Natural,fairtrade.jpg
2,376,6,1,6006,Orgânico,Brasil Central,Natural,organic.jpg
3,376,6,2,6006,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,376,6,3,6006,Especial,Sul de Minas,Natural,special.jpg
16,376,7,1,6007,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,376,7,2,6007,Orgânico,Sul de Minas,Lavado,organic.jpg
3,376,7,3,6007,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,376,8,1,6008,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,376,8,2,6008,Orgânico,Sul de Minas,Natural,organic.jpg
16,376,8,3,6008,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
4,376,9,1,6009,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,376,9,2,6009,Orgânico,Brasil Central,Lavado,organic.jpg
5,376,9,3,6009,Especial,Sul de Minas,Natural,special.jpg
12,376,10,1,6010,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,376,10,2,6010,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
7,376,10,3,6010,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,376,11,1,6011,Especial,Sul de Minas,Natural,special.jpg
11,376,11,2,6011,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,376,11,3,6011,Orgânico,Brasil Central,Natural,organic.jpg
2,376,12,1,6012,Orgânico,Brasil Central,Natural,organic.jpg
8,376,12,2,6012,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,376,12,3,6012,Orgânico,Brasil Central,Lavado,organic.jpg
13,376,13,1,6013,Especial,Sul de Minas,Lavado,special.jpg
11,376,13,2,6013,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,376,13,3,6013,Especial,Sul de Minas,Natural,special.jpg
12,376,14,1,6014,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,376,14,2,6014,Orgânico,Brasil Central,Natural,organic.jpg
13,376,14,3,6014,Especial,Sul de Minas,Lavado,special.jpg
13,376,15,1,6015,Especial,Sul de Minas,Lavado,special.jpg
10,376,15,2,6015,Orgânico,Brasil Central,Lavado,organic.jpg
16,376,15,3,6015,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,376,16,1,6016,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
3,376,16,2,6016,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,376,16,3,6016,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,377,1,1,6017,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
1,377,1,2,6017,Especial,Brasil Central,Natural,special.jpg
14,377,1,3,6017,Orgânico,Sul de Minas,Lavado,organic.jpg
9,377,2,1,6018,Especial,Brasil Central,Lavado,special.jpg
6,377,2,2,6018,Orgânico,Sul de Minas,Natural,organic.jpg
10,377,2,3,6018,Orgânico,Brasil Central,Lavado,organic.jpg
7,377,3,1,6019,Fair trade,Sul de Minas,Natural,fairtrade.jpg
11,377,3,2,6019,Fair trade,Brasil Central,Lavado,fairtrade.jpg
4,377,3,3,6019,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
3,377,4,1,6020,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,377,4,2,6020,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,377,4,3,6020,Especial,Brasil Central,Lavado,special.jpg
3,377,5,1,6021,Fair trade,Brasil Central,Natural,fairtrade.jpg
15,377,5,2,6021,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
11,377,5,3,6021,Fair trade,Brasil Central,Lavado,fairtrade.jpg
16,377,6,1,6022,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
3,377,6,2,6022,Fair trade,Brasil Central,Natural,fairtrade.jpg
15,377,6,3,6022,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,377,7,1,6023,Orgânico,Brasil Central,Natural,organic.jpg
14,377,7,2,6023,Orgânico,Sul de Minas,Lavado,organic.jpg
