profileID;respID;qID;altID;obsID;type;processing;origin;image
7;385;1;1;6145;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
4;385;1;2;6145;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
5;385;1;3;6145;Special;Washed;Brazil Central Plateau;special.jpg
11;385;2;1;6146;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;385;2;2;6146;Special;Natural;Colombia Cauca;special.jpg
2;385;2;3;6146;Organic;Natural;Brazil Central Plateau;organic.jpg
11;385;3;1;6147;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
1;385;3;2;6147;Special;Natural;Brazil Central Plateau;special.jpg
4;385;3;3;6147;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;385;4;1;6148;Special;Natural;Colombia Cauca;special.jpg
12;385;4;2;6148;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;385;4;3;6148;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
12;385;5;1;6149;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
15;385;5;2;6149;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
4;385;5;3;6149;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;385;6;1;6150;Organic;Natural;Brazil Central Plateau;organic.jpg
14;385;6;2;6150;Organic;Washed;Colombia Cauca;organic.jpg
5;385;6;3;6150;Special;Washed;Brazil Central Plateau;special.jpg
2;385;7;1;6151;Organic;Natural;Brazil Central Plateau;organic.jpg
15;385;7;2;6151;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;385;7;3;6151;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
11;385;8;1;6152;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;385;8;2;6152;Organic;Natural;Brazil Central Plateau;organic.jpg
16;385;8;3;6152;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;385;9;1;6153;Special;Washed;Colombia Cauca;special.jpg
10;385;9;2;6153;Organic;Natural;Colombia Cauca;organic.jpg
11;385;9;3;6153;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;385;10;1;6154;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
14;385;10;2;6154;Organic;Washed;Colombia Cauca;organic.jpg
12;385;10;3;6154;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;385;11;1;6155;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;385;11;2;6155;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;385;11;3;6155;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
10;385;12;1;6156;Organic;Natural;Colombia Cauca;organic.jpg
1;385;12;2;6156;Special;Natural;Brazil Central Plateau;special.jpg
7;385;12;3;6156;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
7;385;13;1;6157;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;385;13;2;6157;Organic;Washed;Colombia Cauca;organic.jpg
2;385;13;3;6157;Organic;Natural;Brazil Central Plateau;organic.jpg
5;385;14;1;6158;Special;Washed;Brazil Central Plateau;special.jpg
8;385;14;2;6158;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
14;385;14;3;6158;Organic;Washed;Colombia Cauca;organic.jpg
13;385;15;1;6159;Special;Washed;Colombia Cauca;special.jpg
5;385;15;2;6159;Special;Washed;Brazil Central Plateau;special.jpg
3;385;15;3;6159;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;385;16;1;6160;Organic;Washed;Brazil Central Plateau;organic.jpg
11;385;16;2;6160;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
12;385;16;3;6160;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
14;386;1;1;6161;Organic;Washed;Colombia Cauca;organic.jpg
5;386;1;2;6161;Special;Washed;Brazil Central Plateau;special.jpg
7;386;1;3;6161;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;386;2;1;6162;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;386;2;2;6162;Special;Natural;Colombia Cauca;special.jpg
4;386;2;3;6162;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
14;386;3;1;6163;Organic;Washed;Colombia Cauca;organic.jpg
2;386;3;2;6163;Organic;Natural;Brazil Central Plateau;organic.jpg
15;386;3;3;6163;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
7;386;4;1;6164;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
16;386;4;2;6164;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;386;4;3;6164;Special;Washed;Colombia Cauca;special.jpg
2;386;5;1;6165;Organic;Natural;Brazil Central Plateau;organic.jpg
10;386;5;2;6165;Organic;Natural;Colombia Cauca;organic.jpg
1;386;5;3;6165;Special;Natural;Brazil Central Plateau;special.jpg
7;386;6;1;6166;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;386;6;2;6166;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;386;6;3;6166;Organic;Natural;Colombia Cauca;organic.jpg
7;386;7;1;6167;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
5;386;7;2;6167;Special;Washed;Brazil Central Plateau;special.jpg
15;386;7;3;6167;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;386;8;1;6168;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;386;8;2;6168;Special;Natural;Brazil Central Plateau;special.jpg
9;386;8;3;6168;Special;Natural;Colombia Cauca;special.jpg
11;386;9;1;6169;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;386;9;2;6169;Organic;Natural;Colombia Cauca;organic.jpg
4;386;9;3;6169;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;386;10;1;6170;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
4;386;10;2;6170;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;386;10;3;6170;Special;Washed;Colombia Cauca;special.jpg
11;386;11;1;6171;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;386;11;2;6171;Special;Washed;Colombia Cauca;special.jpg
2;386;11;3;6171;Organic;Natural;Brazil Central Plateau;organic.jpg
13;386;12;1;6172;Special;Washed;Colombia Cauca;special.jpg
14;386;12;2;6172;Organic;Washed;Colombia Cauca;organic.jpg
4;386;12;3;6172;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;386;13;1;6173;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;386;13;2;6173;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;386;13;3;6173;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;386;14;1;6174;Special;Natural;Brazil Central Plateau;special.jpg
9;386;14;2;6174;Special;Natural;Colombia Cauca;special.jpg
8;386;14;3;6174;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
11;386;15;1;6175;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;386;15;2;6175;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
12;386;15;3;6175;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
13;386;16;1;6176;Special;Washed;Colombia Cauca;special.jpg
5;386;16;2;6176;Special;Washed;Brazil Central Plateau;special.jpg
12;386;16;3;6176;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;387;1;1;6177;Organic;Natural;Brazil Central Plateau;organic.jpg
13;387;1;2;6177;Special;Washed;Colombia Cauca;special.jpg
6;387;1;3;6177;Organic;Washed;Brazil Central Plateau;organic.jpg
8;387;2;1;6178;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
13;387;2;2;6178;Special;Washed;Colombia Cauca;special.jpg
16;387;2;3;6178;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;387;3;1;6179;Organic;Natural;Colombia Cauca;organic.jpg
8;387;3;2;6179;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;387;3;3;6179;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;387;4;1;6180;Special;Natural;Brazil Central Plateau;special.jpg
5;387;4;2;6180;Special;Washed;Brazil Central Plateau;special.jpg
16;387;4;3;6180;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;387;5;1;6181;Organic;Natural;Colombia Cauca;organic.jpg
4;387;5;2;6181;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;387;5;3;6181;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;387;6;1;6182;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;387;6;2;6182;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
13;387;6;3;6182;Special;Washed;Colombia Cauca;special.jpg
5;387;7;1;6183;Special;Washed;Brazil Central Plateau;special.jpg
10;387;7;2;6183;Organic;Natural;Colombia Cauca;organic.jpg
2;387;7;3;6183;Organic;Natural;Brazil Central Plateau;organic.jpg
6;387;8;1;6184;Organic;Washed;Brazil Central Plateau;organic.jpg
11;387;8;2;6184;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;387;8;3;6184;Special;Natural;Colombia Cauca;special.jpg
16;387;9;1;6185;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;387;9;2;6185;Organic;Natural;Colombia Cauca;organic.jpg
5;387;9;3;6185;Special;Washed;Brazil Central Plateau;special.jpg
2;387;10;1;6186;Organic;Natural;Brazil Central Plateau;organic.jpg
4;387;10;2;6186;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
5;387;10;3;6186;Special;Washed;Brazil Central Plateau;special.jpg
7;387;11;1;6187;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;387;11;2;6187;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
15;387;11;3;6187;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
2;387;12;1;6188;Organic;Natural;Brazil Central Plateau;organic.jpg
5;387;12;2;6188;Special;Washed;Brazil Central Plateau;special.jpg
12;387;12;3;6188;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
12;387;13;1;6189;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;387;13;2;6189;Organic;Natural;Colombia Cauca;organic.jpg
1;387;13;3;6189;Special;Natural;Brazil Central Plateau;special.jpg
2;387;14;1;6190;Organic;Natural;Brazil Central Plateau;organic.jpg
7;387;14;2;6190;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
16;387;14;3;6190;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;387;15;1;6191;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;387;15;2;6191;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
13;387;15;3;6191;Special;Washed;Colombia Cauca;special.jpg
11;387;16;1;6192;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;387;16;2;6192;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;387;16;3;6192;Organic;Washed;Colombia Cauca;organic.jpg
14;388;1;1;6193;Organic;Washed;Colombia Cauca;organic.jpg
3;388;1;2;6193;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
12;388;1;3;6193;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;388;2;1;6194;Special;Natural;Brazil Central Plateau;special.jpg
2;388;2;2;6194;Organic;Natural;Brazil Central Plateau;organic.jpg
14;388;2;3;6194;Organic;Washed;Colombia Cauca;organic.jpg
4;388;3;1;6195;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
3;388;3;2;6195;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
14;388;3;3;6195;Organic;Washed;Colombia Cauca;organic.jpg
11;388;4;1;6196;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
5;388;4;2;6196;Special;Washed;Brazil Central Plateau;special.jpg
2;388;4;3;6196;Organic;Natural;Brazil Central Plateau;organic.jpg
4;388;5;1;6197;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;388;5;2;6197;Organic;Natural;Colombia Cauca;organic.jpg
5;388;5;3;6197;Special;Washed;Brazil Central Plateau;special.jpg
9;388;6;1;6198;Special;Natural;Colombia Cauca;special.jpg
8;388;6;2;6198;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;388;6;3;6198;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;388;7;1;6199;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
13;388;7;2;6199;Special;Washed;Colombia Cauca;special.jpg
15;388;7;3;6199;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;388;8;1;6200;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
9;388;8;2;6200;Special;Natural;Colombia Cauca;special.jpg
12;388;8;3;6200;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
11;388;9;1;6201;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;388;9;2;6201;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;388;9;3;6201;Special;Washed;Brazil Central Plateau;special.jpg
7;388;10;1;6202;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;388;10;2;6202;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
12;388;10;3;6202;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
8;388;11;1;6203;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;388;11;2;6203;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;388;11;3;6203;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
11;388;12;1;6204;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;388;12;2;6204;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;388;12;3;6204;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;388;13;1;6205;Special;Natural;Brazil Central Plateau;special.jpg
14;388;13;2;6205;Organic;Washed;Colombia Cauca;organic.jpg
10;388;13;3;6205;Organic;Natural;Colombia Cauca;organic.jpg
11;388;14;1;6206;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
6;388;14;2;6206;Organic;Washed;Brazil Central Plateau;organic.jpg
10;388;14;3;6206;Organic;Natural;Colombia Cauca;organic.jpg
7;388;15;1;6207;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
9;388;15;2;6207;Special;Natural;Colombia Cauca;special.jpg
12;388;15;3;6207;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
12;388;16;1;6208;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
14;388;16;2;6208;Organic;Washed;Colombia Cauca;organic.jpg
10;388;16;3;6208;Organic;Natural;Colombia Cauca;organic.jpg
15;389;1;1;6209;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
2;389;1;2;6209;Organic;Natural;Brazil Central Plateau;organic.jpg
11;389;1;3;6209;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;389;2;1;6210;Organic;Natural;Colombia Cauca;organic.jpg
5;389;2;2;6210;Special;Washed;Brazil Central Plateau;special.jpg
14;389;2;3;6210;Organic;Washed;Colombia Cauca;organic.jpg
12;389;3;1;6211;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;389;3;2;6211;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;389;3;3;6211;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;389;4;1;6212;Special;Natural;Brazil Central Plateau;special.jpg
6;389;4;2;6212;Organic;Washed;Brazil Central Plateau;organic.jpg
4;389;4;3;6212;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;389;5;1;6213;Organic;Natural;Colombia Cauca;organic.jpg
9;389;5;2;6213;Special;Natural;Colombia Cauca;special.jpg
5;389;5;3;6213;Special;Washed;Brazil Central Plateau;special.jpg
9;389;6;1;6214;Special;Natural;Colombia Cauca;special.jpg
3;389;6;2;6214;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;389;6;3;6214;Organic;Washed;Brazil Central Plateau;organic.jpg
13;389;7;1;6215;Special;Washed;Colombia Cauca;special.jpg
16;389;7;2;6215;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
14;389;7;3;6215;Organic;Washed;Colombia Cauca;organic.jpg
3;389;8;1;6216;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;389;8;2;6216;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;389;8;3;6216;Special;Natural;Brazil Central Plateau;special.jpg
5;389;9;1;6217;Special;Washed;Brazil Central Plateau;special.jpg
16;389;9;2;6217;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
12;389;9;3;6217;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;389;10;1;6218;Organic;Natural;Brazil Central Plateau;organic.jpg
12;389;10;2;6218;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;389;10;3;6218;Special;Natural;Brazil Central Plateau;special.jpg
13;389;11;1;6219;Special;Washed;Colombia Cauca;special.jpg
5;389;11;2;6219;Special;Washed;Brazil Central Plateau;special.jpg
9;389;11;3;6219;Special;Natural;Colombia Cauca;special.jpg
15;389;12;1;6220;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;389;12;2;6220;Organic;Washed;Colombia Cauca;organic.jpg
4;389;12;3;6220;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
1;389;13;1;6221;Special;Natural;Brazil Central Plateau;special.jpg
4;389;13;2;6221;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;389;13;3;6221;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
9;389;14;1;6222;Special;Natural;Colombia Cauca;special.jpg
5;389;14;2;6222;Special;Washed;Brazil Central Plateau;special.jpg
3;389;14;3;6222;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;389;15;1;6223;Organic;Natural;Brazil Central Plateau;organic.jpg
1;389;15;2;6223;Special;Natural;Brazil Central Plateau;special.jpg
10;389;15;3;6223;Organic;Natural;Colombia Cauca;organic.jpg
14;389;16;1;6224;Organic;Washed;Colombia Cauca;organic.jpg
11;389;16;2;6224;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
5;389;16;3;6224;Special;Washed;Brazil Central Plateau;special.jpg
5;390;1;1;6225;Special;Washed;Brazil Central Plateau;special.jpg
4;390;1;2;6225;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;390;1;3;6225;Organic;Natural;Colombia Cauca;organic.jpg
6;390;2;1;6226;Organic;Washed;Brazil Central Plateau;organic.jpg
14;390;2;2;6226;Organic;Washed;Colombia Cauca;organic.jpg
12;390;2;3;6226;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
15;390;3;1;6227;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;390;3;2;6227;Organic;Washed;Colombia Cauca;organic.jpg
5;390;3;3;6227;Special;Washed;Brazil Central Plateau;special.jpg
9;390;4;1;6228;Special;Natural;Colombia Cauca;special.jpg
14;390;4;2;6228;Organic;Washed;Colombia Cauca;organic.jpg
13;390;4;3;6228;Special;Washed;Colombia Cauca;special.jpg
16;390;5;1;6229;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
3;390;5;2;6229;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;390;5;3;6229;Organic;Natural;Brazil Central Plateau;organic.jpg
13;390;6;1;6230;Special;Washed;Colombia Cauca;special.jpg
14;390;6;2;6230;Organic;Washed;Colombia Cauca;organic.jpg
5;390;6;3;6230;Special;Washed;Brazil Central Plateau;special.jpg
12;390;7;1;6231;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;390;7;2;6231;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;390;7;3;6231;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;390;8;1;6232;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;390;8;2;6232;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;390;8;3;6232;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;390;9;1;6233;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;390;9;2;6233;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;390;9;3;6233;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
3;390;10;1;6234;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;390;10;2;6234;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;390;10;3;6234;Organic;Natural;Colombia Cauca;organic.jpg
14;390;11;1;6235;Organic;Washed;Colombia Cauca;organic.jpg
3;390;11;2;6235;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
15;390;11;3;6235;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;390;12;1;6236;Special;Washed;Brazil Central Plateau;special.jpg
13;390;12;2;6236;Special;Washed;Colombia Cauca;special.jpg
2;390;12;3;6236;Organic;Natural;Brazil Central Plateau;organic.jpg
11;390;13;1;6237;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
12;390;13;2;6237;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
15;390;13;3;6237;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;390;14;1;6238;Organic;Natural;Colombia Cauca;organic.jpg
1;390;14;2;6238;Special;Natural;Brazil Central Plateau;special.jpg
2;390;14;3;6238;Organic;Natural;Brazil Central Plateau;organic.jpg
1;390;15;1;6239;Special;Natural;Brazil Central Plateau;special.jpg
16;390;15;2;6239;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
6;390;15;3;6239;Organic;Washed;Brazil Central Plateau;organic.jpg
5;390;16;1;6240;Special;Washed;Brazil Central Plateau;special.jpg
8;390;16;2;6240;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
9;390;16;3;6240;Special;Natural;Colombia Cauca;special.jpg
3;391;1;1;6241;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
11;391;1;2;6241;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;391;1;3;6241;Organic;Natural;Brazil Central Plateau;organic.jpg
12;391;2;1;6242;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
15;391;2;2;6242;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
2;391;2;3;6242;Organic;Natural;Brazil Central Plateau;organic.jpg
9;391;3;1;6243;Special;Natural;Colombia Cauca;special.jpg
11;391;3;2;6243;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;391;3;3;6243;Organic;Washed;Colombia Cauca;organic.jpg
13;391;4;1;6244;Special;Washed;Colombia Cauca;special.jpg
7;391;4;2;6244;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;391;4;3;6244;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;391;5;1;6245;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;391;5;2;6245;Special;Natural;Colombia Cauca;special.jpg
14;391;5;3;6245;Organic;Washed;Colombia Cauca;organic.jpg
1;391;6;1;6246;Special;Natural;Brazil Central Plateau;special.jpg
4;391;6;2;6246;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;391;6;3;6246;Special;Natural;Colombia Cauca;special.jpg
13;391;7;1;6247;Special;Washed;Colombia Cauca;special.jpg
4;391;7;2;6247;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;391;7;3;6247;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;391;8;1;6248;Special;Natural;Brazil Central Plateau;special.jpg
6;391;8;2;6248;Organic;Washed;Brazil Central Plateau;organic.jpg
7;391;8;3;6248;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;391;9;1;6249;Organic;Washed;Colombia Cauca;organic.jpg
5;391;9;2;6249;Special;Washed;Brazil Central Plateau;special.jpg
7;391;9;3;6249;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
7;391;10;1;6250;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;391;10;2;6250;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;391;10;3;6250;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;391;11;1;6251;Organic;Washed;Brazil Central Plateau;organic.jpg
8;391;11;2;6251;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;391;11;3;6251;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;391;12;1;6252;Organic;Natural;Colombia Cauca;organic.jpg
3;391;12;2;6252;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;391;12;3;6252;Organic;Washed;Brazil Central Plateau;organic.jpg
9;391;13;1;6253;Special;Natural;Colombia Cauca;special.jpg
3;391;13;2;6253;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;391;13;3;6253;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
14;391;14;1;6254;Organic;Washed;Colombia Cauca;organic.jpg
1;391;14;2;6254;Special;Natural;Brazil Central Plateau;special.jpg
13;391;14;3;6254;Special;Washed;Colombia Cauca;special.jpg
9;391;15;1;6255;Special;Natural;Colombia Cauca;special.jpg
11;391;15;2;6255;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
4;391;15;3;6255;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
1;391;16;1;6256;Special;Natural;Brazil Central Plateau;special.jpg
9;391;16;2;6256;Special;Natural;Colombia Cauca;special.jpg
12;391;16;3;6256;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;392;1;1;6257;Organic;Natural;Colombia Cauca;organic.jpg
2;392;1;2;6257;Organic;Natural;Brazil Central Plateau;organic.jpg
4;392;1;3;6257;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;392;2;1;6258;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;392;2;2;6258;Organic;Washed;Colombia Cauca;organic.jpg
3;392;2;3;6258;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
8;392;3;1;6259;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;392;3;2;6259;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;392;3;3;6259;Organic;Natural;Colombia Cauca;organic.jpg
12;392;4;1;6260;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
5;392;4;2;6260;Special;Washed;Brazil Central Plateau;special.jpg
7;392;4;3;6260;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
6;392;5;1;6261;Organic;Washed;Brazil Central Plateau;organic.jpg
12;392;5;2;6261;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;392;5;3;6261;Organic;Natural;Brazil Central Plateau;organic.jpg
2;392;6;1;6262;Organic;Natural;Brazil Central Plateau;organic.jpg
6;392;6;2;6262;Organic;Washed;Brazil Central Plateau;organic.jpg
8;392;6;3;6262;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
10;392;7;1;6263;Organic;Natural;Colombia Cauca;organic.jpg
8;392;7;2;6263;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;392;7;3;6263;Special;Washed;Brazil Central Plateau;special.jpg
9;392;8;1;6264;Special;Natural;Colombia Cauca;special.jpg
3;392;8;2;6264;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
13;392;8;3;6264;Special;Washed;Colombia Cauca;special.jpg
8;392;9;1;6265;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;392;9;2;6265;Special;Washed;Brazil Central Plateau;special.jpg
1;392;9;3;6265;Special;Natural;Brazil Central Plateau;special.jpg
